store,websites,attribute_set,prodtype,tier_prices,typeofstore,industry,department,category,subcategory,name,description,short_description,sku,styleID,brandName,colorName,swatch_image,gallery,color1,color2,size,dimesions_outside,dimesnions_inside,weight,price,has_options,required_options,,visibility,webin,associated,config_attributes,additional_attributes
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Trucker Cap,"<ul><li>65/35 polyester/cotton</li><li>Multicam is 60/39/1 cotton/polyester/spandex</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/2&quot; crown</li><li>Flat bill, matching undervisor&nbsp;</li><li>Multicam undervisor is black</li><li>Alpine undervisor is white</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B61595520,6006,Yupoong,Black/ White/ Black,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAYdkcFP9nGeQcpRGpRlzaaa/swatch/9214_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAYX3lcV9x6G_oMaYNSFVuEa/35930_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABd3KGmAru4MAQ0f8CSJjU-a/35930_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABfUEVFv8cES0htqyB1niCla/35930_fm.jpg?dl=0",#1b151a,#e3e7ed,One Size,,,0.201388889,5.12,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Trucker Cap,"<ul><li>65/35 polyester/cotton</li><li>Multicam is 60/39/1 cotton/polyester/spandex</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/2&quot; crown</li><li>Flat bill, matching undervisor&nbsp;</li><li>Multicam undervisor is black</li><li>Alpine undervisor is white</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B61595090,6006,Yupoong,Charcoal,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAZ1pMxD3erGVoJGassz2cUa/swatch/6012_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AACIZ_u_8T7cIjyqEWt9zRP0a/35927_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABGO7hFIp7LrRtPq_Rb3RwEa/35927_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAALg82eQqpLT2MMcUFEmjEra/35927_fm.jpg?dl=0",#8a9b9e,,One Size,,,0.201388889,5.12,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Trucker Cap,"<ul><li>65/35 polyester/cotton</li><li>Multicam is 60/39/1 cotton/polyester/spandex</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/2&quot; crown</li><li>Flat bill, matching undervisor&nbsp;</li><li>Multicam undervisor is black</li><li>Alpine undervisor is white</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B61595600,6006,Yupoong,Kelly/ White/ Kelly,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAmJO53XhRrdjyYZz5GMCyUa/swatch/10757_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AADQ0MbCCmE7NBiXPHL8GST8a/35935_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACDR_MNFmi5qaR--8CdKL_Da/35935_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAyNnTw4S9NXYa7UyqIYDZsa/35935_fm.jpg?dl=0",#006C47,,One Size,,,0.201388889,5.12,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Trucker Cap,"<ul><li>65/35 polyester/cotton</li><li>Multicam is 60/39/1 cotton/polyester/spandex</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/2&quot; crown</li><li>Flat bill, matching undervisor&nbsp;</li><li>Multicam undervisor is black</li><li>Alpine undervisor is white</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B61595650,6006,Yupoong,Navy,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABRU3CbE8rwg9ADjlVzWpTIa/swatch/6957_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AACoAo9XPzhRRbCZieJlUkQUa/35928_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAoALos1Wt0NZqqLGuxn0fea/35928_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACi9rZBKtYA6njOYArUEwb1a/35928_fm.jpg?dl=0",#333e59,,One Size,,,0.201388889,5.12,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Trucker Cap,"<ul><li>65/35 polyester/cotton</li><li>Multicam is 60/39/1 cotton/polyester/spandex</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/2&quot; crown</li><li>Flat bill, matching undervisor&nbsp;</li><li>Multicam undervisor is black</li><li>Alpine undervisor is white</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B61595640,6006,Yupoong,Navy/ White,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAB0GasFF3wXDZWhhsAFBKJCa/swatch/6419_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AADbis9sc5sS7BWIjx0JiQYUa/35933_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AADfAs4Bj2C2MHX7eSDKc5Mba/35933_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACLm8gkp0-GXGm3-EBE3EwGa/35933_fm.jpg?dl=0",#333e59,#e3e7ed,One Size,,,0.201388889,5.12,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Trucker Cap,"<ul><li>65/35 polyester/cotton</li><li>Multicam is 60/39/1 cotton/polyester/spandex</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/2&quot; crown</li><li>Flat bill, matching undervisor&nbsp;</li><li>Multicam undervisor is black</li><li>Alpine undervisor is white</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B61595630,6006,Yupoong,Navy/ White/ Navy,https://www.dropbox.com/sh/n48oidxd1xo1x82/AADkegq155cizu4RCW0V9ZZIa/swatch/9213_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AABoxGqDB_lbuh5lAeBVdgcHa/35932_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AADqDse-AD_1CL9avSCIRaqua/35932_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABuRiUGqxd9fCz_SRjrqMsBa/35932_fm.jpg?dl=0",#333e59,#e3e7ed,One Size,,,0.201388889,5.12,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Trucker Cap,"<ul><li>65/35 polyester/cotton</li><li>Multicam is 60/39/1 cotton/polyester/spandex</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/2&quot; crown</li><li>Flat bill, matching undervisor&nbsp;</li><li>Multicam undervisor is black</li><li>Alpine undervisor is white</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B61595710,6006,Yupoong,Red,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAhohq_wBJ_LYaNOIzPcyiDa/swatch/6294_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AABxIWtz5GNq_0kKWfKZlbwqa/68094_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACW6Gwt45824Za2asKcli12a/68094_d_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAB-V7fIgNwupJOKg0jYelbQa/68094_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACAIQni3opy_g0RRIx8NJbLa/68094_fm.jpg?dl=0",#ee344b,,One Size,,,0.201388889,5.12,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Trucker Cap,"<ul><li>65/35 polyester/cotton</li><li>Multicam is 60/39/1 cotton/polyester/spandex</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/2&quot; crown</li><li>Flat bill, matching undervisor&nbsp;</li><li>Multicam undervisor is black</li><li>Alpine undervisor is white</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B61595720,6006,Yupoong,Red/ Black,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABIGPzWdGr8E6nTqG1jS3B2a/swatch/8148_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AAACLyOMspXQqE9I1wd1EGhVa/68095_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AADhwCzOwXFOzio275Hnzw_5a/68095_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACw_uzzerLA6PvEDR0YkiLQa/68095_d_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AADSVjywLW8hZ3S4VRFB596Na/68095_b_fm.jpg?dl=0",#ee344b,#1b151a,One Size,,,0.201388889,5.12,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Trucker Cap,"<ul><li>65/35 polyester/cotton</li><li>Multicam is 60/39/1 cotton/polyester/spandex</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/2&quot; crown</li><li>Flat bill, matching undervisor&nbsp;</li><li>Multicam undervisor is black</li><li>Alpine undervisor is white</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B61595760,6006,Yupoong,Royal/ White,https://www.dropbox.com/sh/n48oidxd1xo1x82/AADfRoOqBlJvESbTwNA7_xEoa/swatch/6411_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AADzzl5hj6PG-MNaleaerbn1a/64032_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABTD6H8u9l2MIFg-iGe6taPa/64032_d_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAbKmETNq51PWij4S-DnwDpa/64032_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAbnVVh2QXX7ErOdVbks80Ga/64032_b_fm.jpg?dl=0",#305791,#e3e7ed,One Size,,,0.201388889,5.12,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Trucker Cap,"<ul><li>65/35 polyester/cotton</li><li>Multicam is 60/39/1 cotton/polyester/spandex</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/2&quot; crown</li><li>Flat bill, matching undervisor&nbsp;</li><li>Multicam undervisor is black</li><li>Alpine undervisor is white</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B61595750,6006,Yupoong,Royal/ White/ Royal,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAyjS6Crw3aZS6ANWFPOmeZa/swatch/10756_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AAC_OpHgKZZ5qopjxswFkqQIa/35936_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAC9RJnSj4kijP3GiueqMbbRa/35936_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAC0JbUCXfzZ8a3M6wv35kcXa/35936_fm.jpg?dl=0",#3474a6,,One Size,,,0.201388889,5.12,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Trucker Cap,"<ul><li>65/35 polyester/cotton</li><li>Multicam is 60/39/1 cotton/polyester/spandex</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/2&quot; crown</li><li>Flat bill, matching undervisor&nbsp;</li><li>Multicam undervisor is black</li><li>Alpine undervisor is white</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B61595350,6006,Yupoong,Silver/ Black,https://www.dropbox.com/sh/n48oidxd1xo1x82/AADoGmRiwyhIrrzPIJsg-bIda/swatch/15793_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AADyAAUA1ys9LdF2EKjZiwqva/64033_d_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAC9_XmSaEGBGP2GiJhcLtSra/64033_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACIK1gv0ksGJXsxHAyoiK9-a/64033_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACv9p2400yhmw4NX2jIrpCAa/64033_fm.jpg?dl=0",#d9d5d4,#000000,One Size,,,0.201388889,5.12,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Trucker Cap,"<ul><li>65/35 polyester/cotton</li><li>Multicam is 60/39/1 cotton/polyester/spandex</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/2&quot; crown</li><li>Flat bill, matching undervisor&nbsp;</li><li>Multicam undervisor is black</li><li>Alpine undervisor is white</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B61595000,6006,Yupoong,White,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAYz94tIPeLefbu02fk-yr8a/swatch/5546_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AADzstLyU3oaBEU_0DHYKitGa/35929_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACeMIA3AmEknQdmwCzBVKaAa/35929_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABEbvnZMjj4mhp4gYcwFQZTa/35929_fm.jpg?dl=0",#e3e7ed,,One Size,,,0.201388889,5.12,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Cap,"<ul><li>100% cotton twill</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/4&quot; crown</li><li>Flat bill with Green undervisor</li><li>Sewn eyelets</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B63095500,6007,Yupoong,Black,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAN6Y44Oo8gxdXSPEfHYzD1a/swatch/7180_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAmsZZFdAZZKpoZi_ECFEJra/35917_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAVHLIyAf7zXTPbsx_GkGtia/35917_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACxTLse2gW3cvdwmIrW3S4Ja/35917_fm.jpg?dl=0",#1b151a,,One Size,,,0.243055556,5.83,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Cap,"<ul><li>100% cotton twill</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/4&quot; crown</li><li>Flat bill with Green undervisor</li><li>Sewn eyelets</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B63095520,6007,Yupoong,Black/ Grey,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAoWEZJZESeng04SysCEEOWa/swatch/9150_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AABEa9Rhw7PYba3o1h-Asm53a/35924_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAB1UDRaZmHEP0VeQxS8-MtEa/35924_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AADBLm-ZZlgY9q0tHqD0kx9Ka/35924_fm.jpg?dl=0",#1b151a,#4d464d,One Size,,,0.243055556,5.83,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Cap,"<ul><li>100% cotton twill</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/4&quot; crown</li><li>Flat bill with Green undervisor</li><li>Sewn eyelets</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B63095510,6007,Yupoong,Black/ Red,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAD-X178OtbnPvLTHWhA0Laja/swatch/8126_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAjf828vIvD_bvTYPkiPSJHa/35923_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABI8zilMRSnqGe2yCOwKNTca/35923_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAnIqMHmEWneAMnvvqmr8yqa/35923_fm.jpg?dl=0",#1b151a,#ee344b,One Size,,,0.243055556,5.83,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Cap,"<ul><li>100% cotton twill</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/4&quot; crown</li><li>Flat bill with Green undervisor</li><li>Sewn eyelets</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B63095090,6007,Yupoong,Dark Grey,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACIO-b8XWkF7GuE8C4vp6ESa/swatch/7590_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AADOVTgi5quFOhpAxsn01gA4a/62931_f_fm.jpg?dl=0,#737470,,One Size,,,0.243055556,5.83,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Cap,"<ul><li>100% cotton twill</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/4&quot; crown</li><li>Flat bill with Green undervisor</li><li>Sewn eyelets</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B63095350,6007,Yupoong,Grey,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABiJdzSg8qWojxZIAKpN1rfa/swatch/7267_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AADuYjBC0u_vpqgJWOqR93Gea/35918_f_fm.jpg?dl=0,#7b8a8e,,One Size,,,0.243055556,5.83,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Cap,"<ul><li>100% cotton twill</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/4&quot; crown</li><li>Flat bill with Green undervisor</li><li>Sewn eyelets</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B63095650,6007,Yupoong,Navy,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABRU3CbE8rwg9ADjlVzWpTIa/swatch/6957_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AADkHg_H-M8N76E02-Qo1LUGa/35919_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAB1hJ1S4UzMAu82EnSuk-rja/35919_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAB-bXKUNzogyuw2bjaVtKKAa/35919_fm.jpg?dl=0",#333e59,,One Size,,,0.243055556,5.83,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Cap,"<ul><li>100% cotton twill</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/4&quot; crown</li><li>Flat bill with Green undervisor</li><li>Sewn eyelets</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B63095640,6007,Yupoong,Navy/ Red,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACaitgYx6c0YzGbzePk5aYAa/swatch/7847_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AAD8sN5cEjOnem2HrzALhYeTa/35925_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACrruNDPJbm9l16Xvq9AHkda/35925_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAC_NYT2AOY8Z8sxXjzfk86pa/35925_fm.jpg?dl=0",#333e59,# ee344b,One Size,,,0.243055556,5.83,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Cap,"<ul><li>100% cotton twill</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/4&quot; crown</li><li>Flat bill with Green undervisor</li><li>Sewn eyelets</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B63095700,6007,Yupoong,Red,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAhohq_wBJ_LYaNOIzPcyiDa/swatch/6294_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AACmUT8y-DmupK7pVq2ZcMGJa/35920_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABTLNUVuZ9cUrl0zrS4v75ca/35920_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABxjiIszgtAf3NIulKAkZ14a/35920_fm.jpg?dl=0",#ee344b,,One Size,,,0.243055556,5.83,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Cap,"<ul><li>100% cotton twill</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/4&quot; crown</li><li>Flat bill with Green undervisor</li><li>Sewn eyelets</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B63095750,6007,Yupoong,Royal Blue,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACvagxNNVaKKCuas3VC1WNba/swatch/6341_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AABR5nrW_UMvVnTdawbS9rQ4a/35921_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACY9PyerS1qOsC0nthlzbYEa/35921_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABfREnkUSYnBm3sh67fNUbLa/35921_fm.jpg?dl=0",#305791,,One Size,,,0.243055556,5.83,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Cap,"<ul><li>100% cotton twill</li><li>Structured,&nbsp;five-panel,&nbsp;high-profile, 3 1/4&quot; crown</li><li>Flat bill with Green undervisor</li><li>Sewn eyelets</li><li>Snapback closure&nbsp;</li></ul><p><br /></p>",,B63095000,6007,Yupoong,White,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAYz94tIPeLefbu02fk-yr8a/swatch/5546_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AADTT0IQn-madxRtN1mrF6MPa/35922_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABCHaI3hlgT7LitAVzgKoZda/35922_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABK277y-4tiwXIS4Pxa5B7ya/35922_fm.jpg?dl=0",#e3e7ed,,One Size,,,0.243055556,5.83,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Snapback Cap,"<ul><li>80/20 acrylic/wool</li><li>White is 100% acrylic</li><li>Camo is&nbsp;60/40 cotton/polyester</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured,&nbsp;high-profile, six-panel, 3 1/2&quot; crown</li><li>Flat bill with green undervisor</li><li>Two-tone camos, Multicam Black &amp; Multicam Green have a black undervisor</li><li>Sewn eyelets</li><li>Snapback closure</li></ul>",,B76095500,6089M,Yupoong,Black,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAN6Y44Oo8gxdXSPEfHYzD1a/swatch/7180_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AACTnVGKZ-58IiirXmVW7RB6a/34673_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAselAo_kgI_g_V55Ztclbla/34673_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABlYmgnWs3NL1YngoOimmrEa/34673_fm.jpg?dl=0",#1b151a,,Adjustable,,,0.243055556,7,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Snapback Cap,"<ul><li>80/20 acrylic/wool</li><li>White is 100% acrylic</li><li>Camo is&nbsp;60/40 cotton/polyester</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured,&nbsp;high-profile, six-panel, 3 1/2&quot; crown</li><li>Flat bill with green undervisor</li><li>Two-tone camos, Multicam Black &amp; Multicam Green have a black undervisor</li><li>Sewn eyelets</li><li>Snapback closure</li></ul>",,B76095910,6089M,Yupoong,Black/ Purple,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAAwm9NqLQeJig7C8vk6BG0Ha/swatch/9151_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AACZN1IvThaVMONzxDXM4ykGa/34674_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AABCdTs7tb23Hd5sXSCJaMG6a/34674_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AADPLtRU3jeM2yIA9bhKI_kua/34674_fm.jpg?dl=0",#1b151a,#3a385e,Adjustable,,,0.243055556,7,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Snapback Cap,"<ul><li>80/20 acrylic/wool</li><li>White is 100% acrylic</li><li>Camo is&nbsp;60/40 cotton/polyester</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured,&nbsp;high-profile, six-panel, 3 1/2&quot; crown</li><li>Flat bill with green undervisor</li><li>Two-tone camos, Multicam Black &amp; Multicam Green have a black undervisor</li><li>Sewn eyelets</li><li>Snapback closure</li></ul>",,B76095040,6089M,Yupoong,Black/ Red,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAD-X178OtbnPvLTHWhA0Laja/swatch/8126_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AACfv4EXqPBmaebHk9HOljPma/34675_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACG5jpRpa-iB38wD3gzTAtba/34675_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAB9Smo2ZQvnEz7LxpjGEKjPa/34675_fm.jpg?dl=0",#1b151a,#ee344b,Adjustable,,,0.243055556,7,,,,,,,,
admin,base,Default,virtual,,,,,,,Classics™ Flat Bill Snapback Cap,"<ul><li>80/20 acrylic/wool</li><li>White is 100% acrylic</li><li>Camo is&nbsp;60/40 cotton/polyester</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured,&nbsp;high-profile, six-panel, 3 1/2&quot; crown</li><li>Flat bill with green undervisor</li><li>Two-tone camos, Multicam Black &amp; Multicam Green have a black undervisor</li><li>Sewn eyelets</li><li>Snapback closure</li></ul>",,B76095900,6089M,Yupoong,Black/ Silver,https://www.dropbox.com/sh/n48oidxd1xo1x82/AADSzvkayP2EAbm3QWsHp6PMa/swatch/9212_fm.jpg?dl=0,"https://www.dropbox.com/sh/n48oidxd1xo1x82/AACffsCMPvEGZfbn3dg4IT5Qa/34676_f_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AAB3GE00R84I7HJX7Te3xHLKa/34676_b_fm.jpg?dl=0,https://www.dropbox.com/sh/n48oidxd1xo1x82/AACZOylAGwx-sTh9fTfCVpxea/34676_fm.jpg?dl=0",#1b151a,#d9d5d4,Adjustable,,,0.243055556,7,,,,,,,,
